Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,194,12,T:System.Windows.Forms.Panel,,,,,this.PageContainerPanel.Controls.Add(this.IsoSettingsPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,194,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.PageContainerPanel.Controls.Add(this.IsoSettingsPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,194,12,P:System.Windows.Forms.Control.Controls,,,,,this.PageContainerPanel.Controls.Add(this.IsoSettingsPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,194,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.PageContainerPanel.Controls.Add(this.IsoSettingsPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,193,12,T:System.Windows.Forms.Panel,,,,,this.PageContainerPanel.Controls.Add(this.IsoCreationPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,193,12,T:System.Windows.Forms.Panel,,,,,this.PageContainerPanel.Controls.Add(this.IsoCreationPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,193,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.PageContainerPanel.Controls.Add(this.IsoCreationPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,193,12,P:System.Windows.Forms.Control.Controls,,,,,this.PageContainerPanel.Controls.Add(this.IsoCreationPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,193,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.PageContainerPanel.Controls.Add(this.IsoCreationPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,192,12,T:System.Windows.Forms.Panel,,,,,this.PageContainerPanel.Controls.Add(this.FinishPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,192,12,T:System.Windows.Forms.Panel,,,,,this.PageContainerPanel.Controls.Add(this.FinishPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,192,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.PageContainerPanel.Controls.Add(this.FinishPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,192,12,P:System.Windows.Forms.Control.Controls,,,,,this.PageContainerPanel.Controls.Add(this.FinishPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,192,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.PageContainerPanel.Controls.Add(this.FinishPage);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,188,12,T:System.Windows.Forms.Button,,,,,"this.Cancel_Button.Text = ""Cancel"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,188,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.Cancel_Button.Text = ""Cancel"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,187,12,T:System.Windows.Forms.Button,,,,,this.Cancel_Button.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,187,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.Cancel_Button.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,186,12,T:System.Windows.Forms.Button,,,,,"this.Cancel_Button.Size = new System.Drawing.Size(64, 23);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,186,12,P:System.Windows.Forms.Control.Size,,,,,"this.Cancel_Button.Size = new System.Drawing.Size(64, 23);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,185,12,T:System.Windows.Forms.Button,,,,,"this.Cancel_Button.Name = ""Cancel_Button"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,185,12,P:System.Windows.Forms.Control.Name,,,,,"this.Cancel_Button.Name = ""Cancel_Button"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,184,12,T:System.Windows.Forms.Button,,,,,"this.Cancel_Button.Location = new System.Drawing.Point(150, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,184,12,P:System.Windows.Forms.Control.Location,,,,,"this.Cancel_Button.Location = new System.Drawing.Point(150, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,183,12,T:System.Windows.Forms.FlatStyle,,,,,this.Cancel_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,183,12,T:System.Windows.Forms.FlatStyle,,,,,this.Cancel_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,183,12,F:System.Windows.Forms.FlatStyle.System,,,,,this.Cancel_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,183,12,T:System.Windows.Forms.Button,,,,,this.Cancel_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,183,12,T:System.Windows.Forms.FlatStyle,,,,,this.Cancel_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,183,12,P:System.Windows.Forms.ButtonBase.FlatStyle,,,,,this.Cancel_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,182,12,T:System.Windows.Forms.DialogResult,,,,,this.Cancel_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,182,12,T:System.Windows.Forms.DialogResult,,,,,this.Cancel_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,182,12,F:System.Windows.Forms.DialogResult.Cancel,,,,,this.Cancel_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,182,12,T:System.Windows.Forms.Button,,,,,this.Cancel_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,182,12,T:System.Windows.Forms.DialogResult,,,,,this.Cancel_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,182,12,P:System.Windows.Forms.Button.DialogResult,,,,,this.Cancel_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,181,12,T:System.Windows.Forms.AnchorStyles,,,,,this.Cancel_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,181,12,T:System.Windows.Forms.AnchorStyles,,,,,this.Cancel_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,181,12,F:System.Windows.Forms.AnchorStyles.None,,,,,this.Cancel_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,181,12,T:System.Windows.Forms.Button,,,,,this.Cancel_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,181,12,T:System.Windows.Forms.AnchorStyles,,,,,this.Cancel_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,181,12,P:System.Windows.Forms.Control.Anchor,,,,,this.Cancel_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,177,12,T:System.Windows.Forms.Button,,,,,this.Next_Button.Click += new System.EventHandler(this.Next_Button_Click);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,177,12,E:System.Windows.Forms.Control.Click,,,,,this.Next_Button.Click += new System.EventHandler(this.Next_Button_Click);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,176,12,T:System.Windows.Forms.Button,,,,,"this.Next_Button.Text = ""Next"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,176,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.Next_Button.Text = ""Next"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,175,12,T:System.Windows.Forms.Button,,,,,this.Next_Button.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,175,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.Next_Button.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,174,12,T:System.Windows.Forms.Button,,,,,"this.Next_Button.Size = new System.Drawing.Size(64, 23);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,174,12,P:System.Windows.Forms.Control.Size,,,,,"this.Next_Button.Size = new System.Drawing.Size(64, 23);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,173,12,T:System.Windows.Forms.Button,,,,,"this.Next_Button.Name = ""Next_Button"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,173,12,P:System.Windows.Forms.Control.Name,,,,,"this.Next_Button.Name = ""Next_Button"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,172,12,T:System.Windows.Forms.Button,,,,,"this.Next_Button.Location = new System.Drawing.Point(77, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,172,12,P:System.Windows.Forms.Control.Location,,,,,"this.Next_Button.Location = new System.Drawing.Point(77, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,171,12,T:System.Windows.Forms.FlatStyle,,,,,this.Next_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,171,12,T:System.Windows.Forms.FlatStyle,,,,,this.Next_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,171,12,F:System.Windows.Forms.FlatStyle.System,,,,,this.Next_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,171,12,T:System.Windows.Forms.Button,,,,,this.Next_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,171,12,T:System.Windows.Forms.FlatStyle,,,,,this.Next_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,171,12,P:System.Windows.Forms.ButtonBase.FlatStyle,,,,,this.Next_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,170,12,T:System.Windows.Forms.Button,,,,,this.Next_Button.Enabled = false;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,170,12,P:System.Windows.Forms.Control.Enabled,,,,,this.Next_Button.Enabled = false;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,169,12,T:System.Windows.Forms.DialogResult,,,,,this.Next_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,169,12,T:System.Windows.Forms.DialogResult,,,,,this.Next_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,169,12,F:System.Windows.Forms.DialogResult.Cancel,,,,,this.Next_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,169,12,T:System.Windows.Forms.Button,,,,,this.Next_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,169,12,T:System.Windows.Forms.DialogResult,,,,,this.Next_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,169,12,P:System.Windows.Forms.Button.DialogResult,,,,,this.Next_Button.DialogResult = System.Windows.Forms.DialogResult.Cancel;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,168,12,T:System.Windows.Forms.AnchorStyles,,,,,this.Next_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,168,12,T:System.Windows.Forms.AnchorStyles,,,,,this.Next_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,168,12,F:System.Windows.Forms.AnchorStyles.None,,,,,this.Next_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,168,12,T:System.Windows.Forms.Button,,,,,this.Next_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,168,12,T:System.Windows.Forms.AnchorStyles,,,,,this.Next_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,168,12,P:System.Windows.Forms.Control.Anchor,,,,,this.Next_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,164,12,T:System.Windows.Forms.Button,,,,,this.Back_Button.Click += new System.EventHandler(this.Back_Button_Click);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,164,12,E:System.Windows.Forms.Control.Click,,,,,this.Back_Button.Click += new System.EventHandler(this.Back_Button_Click);
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,163,12,T:System.Windows.Forms.Button,,,,,"this.Back_Button.Text = ""Back"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,163,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.Back_Button.Text = ""Back"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,162,12,T:System.Windows.Forms.Button,,,,,this.Back_Button.TabIndex = 0;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,162,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.Back_Button.TabIndex = 0;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,161,12,T:System.Windows.Forms.Button,,,,,"this.Back_Button.Size = new System.Drawing.Size(64, 23);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,161,12,P:System.Windows.Forms.Control.Size,,,,,"this.Back_Button.Size = new System.Drawing.Size(64, 23);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,160,12,T:System.Windows.Forms.Button,,,,,"this.Back_Button.Name = ""Back_Button"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,160,12,P:System.Windows.Forms.Control.Name,,,,,"this.Back_Button.Name = ""Back_Button"";"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,159,12,T:System.Windows.Forms.Button,,,,,"this.Back_Button.Location = new System.Drawing.Point(4, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,159,12,P:System.Windows.Forms.Control.Location,,,,,"this.Back_Button.Location = new System.Drawing.Point(4, 3);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,158,12,T:System.Windows.Forms.FlatStyle,,,,,this.Back_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,158,12,T:System.Windows.Forms.FlatStyle,,,,,this.Back_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,158,12,F:System.Windows.Forms.FlatStyle.System,,,,,this.Back_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,158,12,T:System.Windows.Forms.Button,,,,,this.Back_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,158,12,T:System.Windows.Forms.FlatStyle,,,,,this.Back_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,158,12,P:System.Windows.Forms.ButtonBase.FlatStyle,,,,,this.Back_Button.FlatStyle = System.Windows.Forms.FlatStyle.System;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,157,12,T:System.Windows.Forms.Button,,,,,this.Back_Button.Enabled = false;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,157,12,P:System.Windows.Forms.Control.Enabled,,,,,this.Back_Button.Enabled = false;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,156,12,T:System.Windows.Forms.AnchorStyles,,,,,this.Back_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,156,12,T:System.Windows.Forms.AnchorStyles,,,,,this.Back_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,156,12,F:System.Windows.Forms.AnchorStyles.None,,,,,this.Back_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,156,12,T:System.Windows.Forms.Button,,,,,this.Back_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,156,12,T:System.Windows.Forms.AnchorStyles,,,,,this.Back_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,156,12,P:System.Windows.Forms.Control.Anchor,,,,,this.Back_Button.Anchor = System.Windows.Forms.AnchorStyles.None;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,152,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.TableLayoutPanel1.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,152,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.TableLayoutPanel1.TabIndex = 1;
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,151,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.TableLayoutPanel1.Size = new System.Drawing.Size(219, 29);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,151,12,P:System.Windows.Forms.Control.Size,,,,,"this.TableLayoutPanel1.Size = new System.Drawing.Size(219, 29);"
Api.0001,Binario incompatible para la versión de .NET seleccionada,Active,Mandatory,1,MicroWin\MicroWin.csproj,File,MicroWin\MainForm.Designer.cs,150,12,T:System.Windows.Forms.SizeType,,,,,"this.TableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Percent, 100F));"
